contexte	nb_utilisations	nb_cilbe_n	nb_cible_v	réponse_mod
peu }	12	6	2	n
en beaucoup	2	0	1	a
caisse la	1	0	0	là
{ grandes	1	0	0	oh
si }	5	1	2	v
es que	7	0	0	sûre
a de	13	4	7	pas
ah je	1	0	0	ben
une place	1	0	0	petite
mais Fanny	1	0	0	c'
autre alors	1	1	0	n
vachette trouve	1	1	0	n
tu du	3	0	3	v
appris }	1	0	0	à
es faire	1	0	0	v
tout dans	2	1	0	seul
ils se	2	0	0	v
une avec	6	5	1	n
caisse }	1	0	0	là
t' crier	1	0	1	v
on retrouver	1	0	1	v
du t'	1	1	0	n
couloir trois	1	0	0	
petits coquins	1	1	0	n
celui+ci du	1	0	0	il
est par	4	0	4	n
peut entrebailler	1	0	0	v
on cette	2	0	2	v
leur l'	1	0	1	v
petits }	27	27	0	n
y presque	1	1	0	es
attendre années	1	0	0	quelques
{ regarde	4	0	0	oh
est lui	2	0	0	qui
tu de	21	2	19	v
petite la	1	1	0	dans
le ou	4	4	0	n
fait refroidir	1	0	1	n
toute dans	1	0	0	petite
est chaussure	1	0	0	pas
{ parmi	1	0	1	
trois là	1	1	0	n
était soir	1	0	0	un
secoue }	1	0	0	celui+là
grosse à	1	1	0	n
plus cette	2	1	1	n
aurai }	1	0	1	bien
huit dix	1	0	0	neuf
et à	1	1	0	v
y+a ici	1	0	0	Pie
font }	2	2	0	n
se dans	2	0	2	v
se bobo	1	0	0	v
je dit	3	1	2	v
l' malin	1	1	0	n
t' d'accord	1	0	1	es
des puis	1	1	0	n
il ses	1	0	1	v
veux jouer	1	0	0	v
les derrière	1	0	0	n
dit quand	1	1	0	que
arrive Peureux	1	0	0	à
t' des	2	0	2	v
moitié }	1	1	0	par+terre
avoir puis	1	0	0	un
petit et	3	2	0	n
{ papi	1	1	0	comme
t' dans	1	0	1	v
tu bébé	1	1	0	n
la fromage	1	1	0	n
Emi }	1	0	1	elle
aux des	1	1	0	n
regardée avec	1	1	0	
peut le	1	0	1	v
est tout	3	0	1	pas
ah tu	1	1	0	non
bleu }	1	0	0	là
te peur	1	0	0	v
nous là	4	0	4	v
au du	8	8	0	n
bien toi	1	0	1	pour
heuh le	2	0	1	la
il nous	1	0	0	s
je parce+que	1	0	1	v
déjà de	1	0	1	assez
devient }	1	1	0	papa
doudous }	1	0	0	hein
aussi du	2	0	0	un
eau progressivement	1	0	0	dans
et pour	1	0	1	là
cet }	3	3	0	n
duplos }	1	1	0	
les puis	1	1	0	n
peites là	1	1	0	
trois mais	1	1	0	n
le sur	14	6	8	v
de alors	2	0	2	n
pas à+côté	1	0	0	v
jamais de	1	0	1	eu
on aux	1	0	1	v
les avant	1	1	0	n
points }	1	1	0	là
petit jaune	1	1	0	n
prendre chaussures	1	0	0	de
ça moi	1	1	0	Mar
ton encore	1	0	0	n
plus je	1	0	0	où
son dans	2	2	0	n
jusqu'à }	2	0	0	sept
mêmes }	2	2	0	n
en de	11	1	7	n
les si	2	2	0	n
avoir de	1	0	1	n
deux s'il+te+plaît	1	1	0	n
elle pas	6	1	3	v
le boit	1	1	0	n
les ne	1	1	0	n
sont tes	1	0	1	où
des s'il+vous+plaît	2	2	0	n
s mes	1	0	1	v
tu toute	1	0	1	v
m' hein	1	0	1	v
la luit	1	1	0	n
à euh	3	2	0	v
s' tout	1	0	1	v
Mar un	1	0	1	et
l' pour	1	0	1	n
ça combien	1	0	1	v
là là	1	0	0	là
est chez	1	0	1	pas
une mécanique	2	0	2	n
mettre à	1	1	0	où
tu ranger	1	0	0	v
mettre dans	1	0	0	chacun
allait du	1	0	1	v
pas son	1	0	1	v
il il	3	2	1	v
le bavoir	1	1	0	n
est vʁumvʁum	1	0	1	pas
et trois	1	0	0	après
s' Tim	1	0	1	v
vas et	1	0	1	v
petites des	1	1	0	n
du et	3	3	0	n
Tite }	3	0	0	Bulle
as oui	1	1	0	n
le partir	1	0	1	n
se de	3	0	3	v
avec poissons	1	0	0	les
sais tout	1	0	0	pas
à des	2	0	1	v
est Spot	1	0	1	Noël
voyou qu'	1	0	0	je
fais choses	1	0	0	deux
autre euh	1	1	0	n
cette si	2	2	0	n
elles déjà	1	0	1	sont
ai pourtant	1	0	1	v
trop à	1	1	0	de
l' tout	1	0	1	as
{ barbe	1	0	1	v
encre }	1	1	0	de
oui de	1	1	0	mais
peut+être les	1	0	1	v
trois crottes	1	0	0	petites
douvement affaires	1	0	0	
alors lui	1	1	0	on
on ça	10	0	5	v
y il	1	0	1	est
l' on	2	1	1	n
dorment doudous	1	0	0	pas
joue cartes	2	0	0	aux
as aux	2	0	2	mal
du }	131	125	0	n
pour qui	1	0	1	v
va tout	4	0	4	v
dans magasin	2	0	0	le
la pour	9	7	2	n
grosse noire	1	1	0	n
vas donner	1	0	0	me
une ça	14	14	0	n
de que	6	5	0	n
parce+qu' soir	1	0	0	il
travail }	1	0	0	hein
a tomber	1	0	1	v
ils il	1	0	1	maintenant
presque }	2	1	1	ça
pas ta	1	0	1	sur
à mains	1	0	0	ses
manger à	1	0	0	hein
s' pile+poil	1	0	1	v
pas ces	1	0	0	de
Pinocchio un	1	1	0	était
sur doigts	1	0	0	tes
re encore	1	0	1	v
troisième Mar	1	1	0	n
t' aussi	1	0	1	v
y là	3	0	3	a
les tomber	1	1	0	v
rose ça	1	0	0	comme
et+puis tu	1	0	0	si
été avec	1	0	0	méchante
être aussi	2	0	1	v
l' sur	2	1	1	un
vous pas	1	0	0	avez
le très	1	0	0	n
a réclame	1	1	0	v
tortillon }	1	1	0	n
deux au	1	1	0	n
elle des	4	0	4	a
ils vieux	1	0	1	v
les ici	1	1	0	n
petit du	1	1	0	n
peur }	2	1	0	hein
est joli	1	0	0	pas
aussi de	1	1	0	pas
casquette }	1	0	1	n
spot de	1	0	1	il
de là	18	16	2	n
est Babar	1	0	0	pas
grand de	1	1	0	n
heureusement maman	1	0	0	voici
le tranquille	1	1	0	v
tu aller	4	0	0	v
t' avec	5	0	5	v
suis parce+que	1	0	0	pas
tu chacun	1	1	0	v
{ hérisson	1	1	0	un
les poilues	1	1	0	n
l' toi	1	1	0	n
plus de	2	1	0	joli
es oui	1	0	0	lourde
autres à	1	1	0	n
mon sapin	1	0	0	beau
allez ça	2	1	1	comme
vous vous	2	0	1	v
deux tu	1	1	0	n
voudrais gâteaux	2	0	0	une
marqué anniversaire	1	0	0	quoi
faut le	7	0	5	v
en lit	1	0	0	v
la bien	1	0	1	v
pouvoir à	1	0	1	v
un rouge	3	3	0	n
ça euh	1	0	1	quand
es d'accord	1	0	0	v
tu derrière	1	0	1	v
l' normalement	1	0	1	n
fais }	17	12	5	v
ta euh	1	1	0	n
t' pour	1	0	1	v
a son	3	0	3	v
qui y	1	0	0	v
petits sur	1	1	0	n
est oublié	1	0	0	pas
être hein	3	0	0	bon
joue duplo	1	0	0	aux
se et	4	0	4	v
pates }	1	0	0	non
petit en+dessous	1	1	0	n
le retourné	1	1	0	n
maman bricoleuse	1	1	0	elle
à pattes	1	0	0	quatre
te là	5	0	5	v
{ Jea	1	1	0	n
peut se	1	0	0	pas
une en+bas	1	0	0	n
p heuh	1	0	0	v
la cette	1	0	1	v
Flopso et	1	0	0	Trotso
gros comme	1	1	0	n
alors ça	1	0	0	comment
tu joli	1	0	1	v
micro }	1	1	0	là
d' celui+ci	1	1	0	n
ouh pou	1	1	0	la
ah par	1	0	1	bah
cet sur	1	1	0	n
{ alors	1	0	0	et
oh les	1	0	0	on
des comme	4	4	0	n
{ nuit	1	0	0	la
ses sont	2	2	0	n
de toutes	1	0	1	v
en encore	5	1	3	a
viens hein	1	0	0	à+côté
trou }	1	1	0	là
y alors	1	0	1	en
le ordonne	1	1	0	n
pas de	22	6	10	v
puisses autre	1	0	1	v
{ attrapé	1	0	0	
lui ces	1	0	1	v
ça trop	1	0	0	v
souvent hein	1	0	1	ça
se la	3	0	3	v
{ c'est+ce+que	2	0	0	
la un	2	1	0	n
debout }	1	0	0	là
place que	1	0	0	pour
nous ton	1	0	1	v
bien quand+même	1	0	1	v
mets la	1	0	0	dans
lire histoires	1	0	0	des
vrai }	2	2	0	ça
doit }	1	0	0	v
l' intéressé	1	1	0	n
autre hein	1	1	0	n
